session_id,user_id,channel,device_type,region,traffic_source,category,session_length,total_time_spent,total_interactions,num_events,converted,dropped_off,purchase_value
S0003250,U001094,app,ios,US,organic,Home,4,71,4,4,0,1,0.0
S0003251,U001402,app,android,CA,paid_search,Apparel,7,106,7,7,1,0,83.51
S0003252,U007089,web,ios,US,social,Apparel,7,84,7,7,0,1,0.0
S0003253,U002728,app,ios,DE,paid_search,Groceries,8,143,8,8,1,0,166.07
S0003254,U000404,app,ios,AU,social,Groceries,9,186,9,9,0,1,0.0
S0003255,U000373,app,android,JP,direct,Electronics,4,50,4,4,1,0,431.87
S0003256,U007357,web,android,FR,affiliate,Home,11,206,11,11,0,1,0.0
S0003257,U005410,app,desktop,JP,social,Beauty,9,175,9,9,0,1,0.0
S0003258,U004917,app,ios,US,social,Apparel,11,240,11,11,0,1,0.0
S0003259,U000901,mobile,ios,DE,affiliate,Apparel,5,66,5,5,0,1,0.0
S0003260,U004894,app,tablet,CA,social,Sports,7,91,7,7,0,1,0.0
S0003261,U007384,web,desktop,US,direct,Apparel,4,65,4,4,0,1,0.0
S0003262,U002243,web,tablet,CA,social,Electronics,4,91,4,4,0,1,0.0
S0003263,U005124,app,tablet,UK,direct,Beauty,5,85,5,5,0,1,0.0
S0003264,U004572,app,android,IN,social,Shoes,8,164,8,8,0,1,0.0
S0003265,U000766,app,ios,IN,paid_search,Shoes,7,131,7,7,0,1,0.0
S0003266,U000222,mobile,desktop,DE,direct,Apparel,7,95,7,7,1,0,201.14
S0003267,U001763,mobile,android,DE,referral,Groceries,6,101,6,6,0,1,0.0
S0003268,U004179,web,desktop,FR,organic,Home,5,47,5,5,0,1,0.0
S0003269,U004901,web,desktop,IN,email,Sports,7,124,7,7,0,1,0.0
S0003270,U001356,mobile,desktop,FR,social,Apparel,4,61,4,4,0,1,0.0
S0003271,U003187,mobile,desktop,US,social,Apparel,5,65,5,5,0,1,0.0
S0003272,U002103,mobile,android,BR,affiliate,Home,6,139,6,6,0,1,0.0
S0003273,U000176,mobile,android,DE,affiliate,Home,9,196,9,9,0,1,0.0
S0003274,U005278,web,ios,US,organic,Beauty,4,105,4,4,1,0,177.17
S0003275,U000840,mobile,desktop,AU,affiliate,Home,4,76,4,4,0,1,0.0
S0003276,U003454,web,ios,UK,paid_search,Home,7,145,7,7,1,0,117.12
S0003277,U007039,mobile,desktop,AU,affiliate,Shoes,10,149,10,10,0,1,0.0
S0003278,U002257,mobile,desktop,DE,affiliate,Home,6,113,6,6,0,1,0.0
S0003279,U002417,web,tablet,AU,paid_search,Home,5,69,5,5,0,1,0.0
S0003280,U004610,web,ios,AU,affiliate,Groceries,7,181,7,7,0,1,0.0
S0003281,U006211,app,desktop,BR,email,Shoes,3,36,3,3,0,1,0.0
S0003282,U002755,mobile,ios,UK,affiliate,Groceries,7,124,7,7,0,1,0.0
S0003283,U007336,app,tablet,FR,paid_search,Beauty,4,67,4,4,0,1,0.0
S0003284,U001870,mobile,android,JP,organic,Home,5,70,5,5,0,1,0.0
S0003285,U001515,web,ios,CA,email,Apparel,7,123,7,7,0,1,0.0
S0003286,U000563,web,tablet,CA,affiliate,Shoes,3,46,3,3,0,1,0.0
S0003287,U005943,mobile,tablet,JP,referral,Electronics,6,111,6,6,1,0,168.79
S0003288,U005019,web,tablet,DE,organic,Shoes,6,91,6,6,1,0,92.38
S0003289,U001641,app,ios,AU,email,Accessories,7,94,7,7,0,1,0.0
S0003290,U002520,app,desktop,BR,email,Home,5,83,5,5,0,1,0.0
S0003291,U002888,web,desktop,BR,social,Groceries,5,75,5,5,0,1,0.0
S0003292,U002144,app,desktop,UK,email,Shoes,7,118,7,7,0,1,0.0
S0003293,U005197,mobile,tablet,DE,affiliate,Beauty,6,114,6,6,1,0,127.44
S0003294,U000968,mobile,ios,JP,direct,Sports,7,201,7,7,0,1,0.0
S0003295,U000945,web,android,AU,social,Groceries,5,96,5,5,0,1,0.0
S0003296,U006872,mobile,tablet,JP,referral,Accessories,8,107,8,8,1,0,454.25
S0003297,U001738,web,ios,UK,direct,Accessories,5,98,5,5,0,1,0.0
S0003298,U001936,app,android,DE,social,Apparel,6,141,6,6,0,1,0.0
S0003299,U006305,mobile,desktop,CA,email,Groceries,8,161,8,8,0,1,0.0
S0003300,U003706,web,desktop,US,social,Electronics,7,149,7,7,0,1,0.0
S0003301,U005626,app,android,BR,direct,Shoes,7,126,7,7,1,0,318.53
S0003302,U005746,app,ios,CA,referral,Shoes,5,84,5,5,1,0,313.53
S0003303,U003594,app,ios,FR,referral,Sports,10,182,10,10,1,0,297.46
S0003304,U001781,mobile,desktop,IN,organic,Groceries,5,125,5,5,0,1,0.0
S0003305,U003810,mobile,android,JP,email,Beauty,5,70,5,5,1,0,289.86
S0003306,U005957,mobile,ios,JP,organic,Groceries,5,142,5,5,0,1,0.0
S0003307,U003175,mobile,desktop,AU,social,Sports,8,136,8,8,0,1,0.0
S0003308,U004141,app,desktop,US,organic,Groceries,4,78,4,4,0,1,0.0
S0003309,U006016,web,ios,AU,referral,Groceries,3,68,3,3,0,1,0.0
S0003310,U003541,app,desktop,JP,email,Accessories,3,26,3,3,0,1,0.0
S0003311,U000434,app,desktop,DE,email,Sports,6,95,6,6,0,1,0.0
S0003312,U004799,mobile,android,US,affiliate,Beauty,9,163,9,9,1,0,225.77
S0003313,U005720,app,ios,CA,direct,Apparel,4,81,4,4,0,1,0.0
S0003314,U004289,app,android,US,referral,Home,8,164,8,8,0,1,0.0
S0003315,U006285,mobile,tablet,CA,email,Home,5,126,5,5,0,1,0.0
S0003316,U006021,mobile,android,BR,affiliate,Groceries,9,162,9,9,0,1,0.0
S0003317,U004047,mobile,ios,BR,social,Groceries,9,150,9,9,1,0,185.0
S0003318,U000736,web,tablet,UK,affiliate,Beauty,5,119,5,5,0,1,0.0
S0003319,U007126,web,desktop,IN,paid_search,Shoes,4,74,4,4,1,0,185.0
S0003320,U006141,app,tablet,US,organic,Groceries,7,137,7,7,0,1,0.0
S0003321,U005117,app,android,AU,email,Groceries,7,107,7,7,1,0,230.0
S0003322,U000209,mobile,ios,IN,affiliate,Beauty,6,109,6,6,0,1,0.0
S0003323,U004208,mobile,desktop,BR,paid_search,Sports,4,46,4,4,0,1,0.0
S0003324,U005399,app,android,DE,organic,Beauty,4,79,4,4,0,1,0.0
S0003325,U002673,mobile,tablet,IN,referral,Accessories,8,147,8,8,0,1,0.0
S0003326,U003872,web,tablet,FR,referral,Accessories,7,117,7,7,0,1,0.0
S0003327,U000848,app,ios,US,affiliate,Beauty,7,120,7,7,0,1,0.0
S0003328,U000585,web,ios,BR,direct,Sports,6,117,6,6,0,1,0.0
S0003329,U001446,app,tablet,DE,affiliate,Groceries,5,81,5,5,0,1,0.0
S0003330,U001613,web,ios,IN,email,Beauty,8,149,8,8,0,1,0.0
S0003331,U007440,app,android,JP,affiliate,Home,5,101,5,5,0,1,0.0
S0003332,U004220,app,ios,US,affiliate,Groceries,4,50,4,4,0,1,0.0
S0003333,U002020,app,tablet,JP,paid_search,Groceries,5,64,5,5,0,1,0.0
S0003334,U007413,web,tablet,AU,affiliate,Electronics,9,173,9,9,0,1,0.0
S0003335,U001383,app,desktop,BR,paid_search,Sports,6,110,6,6,0,1,0.0
S0003336,U003496,mobile,tablet,IN,paid_search,Shoes,6,117,6,6,0,1,0.0
S0003337,U003766,mobile,android,IN,organic,Home,7,111,7,7,0,1,0.0
S0003338,U007342,web,desktop,IN,affiliate,Apparel,5,85,5,5,0,1,0.0
S0003339,U002480,app,desktop,JP,affiliate,Beauty,7,158,7,7,1,0,307.87
S0003340,U000864,mobile,desktop,IN,paid_search,Sports,6,118,6,6,0,1,0.0
S0003341,U003789,web,ios,CA,affiliate,Home,8,166,8,8,0,1,0.0
S0003342,U003514,app,ios,FR,organic,Electronics,7,110,7,7,1,0,248.85
S0003343,U004406,mobile,android,DE,direct,Shoes,5,72,5,5,0,1,0.0
S0003344,U002739,web,desktop,US,direct,Shoes,8,133,8,8,1,0,101.65
S0003345,U006379,web,desktop,UK,referral,Electronics,4,81,4,4,1,0,408.84
S0003346,U003424,mobile,tablet,AU,paid_search,Home,5,115,5,5,0,1,0.0
S0003347,U003229,app,android,JP,affiliate,Shoes,5,77,5,5,0,1,0.0
S0003348,U006199,web,desktop,CA,affiliate,Shoes,7,103,7,7,0,1,0.0
S0003349,U007187,app,tablet,CA,paid_search,Home,5,130,5,5,0,1,0.0
S0003350,U000464,web,ios,IN,direct,Accessories,6,129,6,6,1,0,232.27
S0003351,U003635,mobile,android,CA,social,Home,6,92,6,6,0,1,0.0
S0003352,U003682,app,ios,DE,affiliate,Shoes,7,158,7,7,0,1,0.0
S0003353,U004462,app,desktop,JP,direct,Shoes,6,119,6,6,1,0,407.34
S0003354,U003559,web,ios,US,email,Accessories,5,61,5,5,1,0,389.32
S0003355,U001070,mobile,ios,DE,email,Home,4,57,4,4,0,1,0.0
S0003356,U002907,web,android,US,paid_search,Sports,4,80,4,4,0,1,0.0
S0003357,U002390,app,tablet,FR,email,Electronics,7,126,7,7,1,0,482.69
S0003358,U003407,mobile,desktop,BR,social,Apparel,4,77,4,4,0,1,0.0
S0003359,U004560,mobile,ios,UK,organic,Home,10,165,10,10,0,1,0.0
S0003360,U007202,web,android,JP,affiliate,Accessories,5,93,5,5,0,1,0.0
S0003361,U006434,app,desktop,AU,paid_search,Accessories,7,88,7,7,0,1,0.0
S0003362,U005122,web,tablet,US,direct,Beauty,6,103,6,6,0,1,0.0
S0003363,U001567,web,android,JP,organic,Groceries,5,114,5,5,0,1,0.0
S0003364,U005690,web,ios,JP,email,Apparel,4,41,4,4,0,1,0.0
S0003365,U004365,web,desktop,FR,social,Beauty,6,110,6,6,0,1,0.0
S0003366,U000582,mobile,ios,CA,direct,Shoes,9,180,9,9,0,1,0.0
S0003367,U002869,mobile,desktop,FR,email,Shoes,5,91,5,5,0,1,0.0
S0003368,U000659,web,desktop,FR,organic,Sports,7,111,7,7,0,1,0.0
S0003369,U004322,app,android,JP,social,Home,8,142,8,8,0,1,0.0
S0003370,U000640,app,tablet,BR,social,Accessories,3,74,3,3,1,0,217.35
S0003371,U005247,app,android,AU,social,Home,5,116,5,5,0,1,0.0
S0003372,U004523,app,android,IN,direct,Groceries,8,154,8,8,1,0,450.29
S0003373,U003719,web,tablet,AU,paid_search,Groceries,4,88,4,4,0,1,0.0
S0003374,U000466,web,ios,JP,organic,Shoes,4,81,4,4,1,0,452.56
S0003375,U000321,app,android,FR,direct,Accessories,5,133,5,5,0,1,0.0
S0003376,U005357,mobile,ios,IN,social,Electronics,6,117,6,6,0,1,0.0
S0003377,U001701,mobile,desktop,JP,organic,Shoes,6,97,6,6,0,1,0.0
S0003378,U004594,app,tablet,BR,affiliate,Electronics,6,90,6,6,0,1,0.0
S0003379,U007075,mobile,android,CA,organic,Apparel,5,127,5,5,0,1,0.0
S0003380,U002685,web,desktop,JP,direct,Electronics,6,117,6,6,0,1,0.0
S0003381,U006258,app,desktop,US,email,Home,7,153,7,7,0,1,0.0
S0003382,U006219,web,ios,CA,paid_search,Apparel,3,33,3,3,1,0,378.79
S0003383,U003091,web,android,JP,organic,Shoes,3,80,3,3,0,1,0.0
S0003384,U000857,web,android,FR,direct,Groceries,4,41,4,4,0,1,0.0
S0003385,U005883,app,ios,IN,email,Sports,7,118,7,7,0,1,0.0
S0003386,U000544,app,android,UK,referral,Electronics,10,212,10,10,1,0,71.34
S0003387,U000822,mobile,desktop,CA,organic,Home,5,96,5,5,1,0,85.5
S0003388,U006945,web,ios,UK,organic,Shoes,8,164,8,8,0,1,0.0
S0003389,U005797,app,tablet,BR,affiliate,Apparel,5,92,5,5,0,1,0.0
S0003390,U000145,mobile,ios,JP,direct,Sports,6,82,6,6,0,1,0.0
S0003391,U005857,mobile,ios,BR,direct,Sports,4,58,4,4,0,1,0.0
S0003392,U000446,mobile,desktop,JP,organic,Beauty,5,95,5,5,0,1,0.0
S0003393,U002809,app,tablet,CA,affiliate,Beauty,12,198,12,12,0,1,0.0
S0003394,U004344,app,android,AU,organic,Apparel,8,128,8,8,0,1,0.0
S0003395,U000438,app,android,IN,organic,Sports,7,122,7,7,1,0,59.68
S0003396,U001274,mobile,tablet,CA,email,Groceries,8,110,8,8,0,1,0.0
S0003397,U001200,web,tablet,FR,social,Electronics,8,135,8,8,0,1,0.0
S0003398,U001488,app,android,IN,email,Home,4,31,4,4,0,1,0.0
S0003399,U004830,app,ios,FR,email,Beauty,6,162,6,6,0,1,0.0
S0003400,U001784,app,android,FR,direct,Beauty,6,79,6,6,1,0,436.7
S0003401,U004670,web,ios,US,referral,Home,6,112,6,6,0,1,0.0
S0003402,U003345,mobile,desktop,FR,direct,Shoes,5,101,5,5,0,1,0.0
S0003403,U004045,app,desktop,BR,direct,Sports,5,59,5,5,1,0,59.68
S0003404,U004983,web,desktop,JP,referral,Home,7,92,7,7,0,1,0.0
S0003405,U001525,mobile,android,US,referral,Beauty,7,124,7,7,0,1,0.0
S0003406,U004954,app,desktop,JP,direct,Shoes,8,169,8,8,0,1,0.0
S0003407,U001967,web,desktop,DE,social,Groceries,3,69,3,3,0,1,0.0
S0003408,U001128,app,android,US,affiliate,Groceries,9,201,9,9,0,1,0.0
S0003409,U002419,app,desktop,IN,direct,Apparel,4,50,4,4,1,0,326.57
S0003410,U004730,mobile,android,IN,affiliate,Shoes,7,166,7,7,1,0,298.24
S0003411,U002212,mobile,desktop,BR,paid_search,Electronics,5,54,5,5,0,1,0.0
S0003412,U006399,mobile,android,BR,referral,Beauty,7,148,7,7,0,1,0.0
S0003413,U003470,mobile,android,CA,paid_search,Home,6,75,6,6,1,0,182.44
S0003414,U002435,web,desktop,UK,affiliate,Sports,5,81,5,5,0,1,0.0
S0003415,U005595,mobile,android,CA,email,Sports,8,213,8,8,0,1,0.0
S0003416,U006953,mobile,ios,US,paid_search,Home,9,176,9,9,1,0,307.26
S0003417,U001333,web,desktop,CA,organic,Shoes,7,94,7,7,1,0,373.25
S0003418,U002941,web,desktop,CA,social,Groceries,6,129,6,6,0,1,0.0
S0003419,U002492,web,android,JP,affiliate,Accessories,8,177,8,8,1,0,38.34
S0003420,U004437,web,tablet,BR,organic,Groceries,6,138,6,6,1,0,391.04
S0003421,U005994,mobile,ios,BR,social,Shoes,10,189,10,10,1,0,14.02
S0003422,U004892,mobile,ios,AU,social,Apparel,6,142,6,6,0,1,0.0
S0003423,U000890,app,ios,BR,paid_search,Beauty,10,145,10,10,0,1,0.0
S0003424,U006544,mobile,ios,IN,social,Accessories,5,102,5,5,0,1,0.0
S0003425,U005023,app,desktop,IN,affiliate,Apparel,3,41,3,3,0,1,0.0
S0003426,U005652,mobile,tablet,JP,affiliate,Sports,6,143,6,6,0,1,0.0
S0003427,U001173,app,desktop,JP,direct,Sports,5,73,5,5,0,1,0.0
S0003428,U006157,web,android,UK,referral,Sports,10,156,10,10,0,1,0.0
S0003429,U000246,web,ios,US,social,Home,8,236,8,8,0,1,0.0
S0003430,U005469,app,ios,JP,email,Shoes,8,206,8,8,1,0,53.35
S0003431,U005495,mobile,ios,DE,referral,Sports,6,124,6,6,0,1,0.0
S0003432,U002315,app,desktop,DE,paid_search,Apparel,4,78,4,4,0,1,0.0
S0003433,U000347,web,ios,JP,paid_search,Accessories,4,73,4,4,0,1,0.0
S0003434,U006516,mobile,android,US,email,Apparel,6,68,6,6,0,1,0.0
S0003435,U003528,mobile,android,UK,email,Sports,6,117,6,6,0,1,0.0
S0003436,U002774,mobile,tablet,JP,direct,Shoes,8,149,8,8,1,0,158.94
S0003437,U003098,web,tablet,BR,organic,Groceries,7,84,7,7,0,1,0.0
S0003438,U003704,mobile,tablet,UK,social,Sports,6,98,6,6,0,1,0.0
S0003439,U002478,mobile,tablet,AU,email,Electronics,6,115,6,6,0,1,0.0
S0003440,U007247,web,android,US,affiliate,Sports,6,97,6,6,0,1,0.0
S0003441,U007500,web,ios,IN,social,Home,6,122,6,6,0,1,0.0
S0003442,U001465,web,ios,CA,organic,Shoes,3,64,3,3,0,1,0.0
S0003443,U007229,app,android,US,organic,Apparel,5,115,5,5,0,1,0.0
S0003444,U007153,app,android,FR,direct,Shoes,7,96,7,7,1,0,212.03
S0003445,U006121,app,desktop,FR,social,Shoes,9,175,9,9,1,0,73.72
S0003446,U006544,web,ios,CA,organic,Home,6,70,6,6,0,1,0.0
S0003447,U004909,app,desktop,UK,email,Accessories,8,179,8,8,0,1,0.0
S0003448,U007293,mobile,desktop,UK,direct,Sports,4,69,4,4,0,1,0.0
S0003449,U002033,mobile,android,CA,direct,Beauty,7,156,7,7,0,1,0.0
S0003450,U000539,mobile,desktop,UK,organic,Electronics,8,140,8,8,0,1,0.0
S0003451,U002639,app,ios,FR,organic,Shoes,7,145,7,7,0,1,0.0
S0003452,U000717,mobile,tablet,BR,referral,Shoes,5,110,5,5,0,1,0.0
S0003453,U005148,web,android,UK,organic,Accessories,6,105,6,6,0,1,0.0
S0003454,U003388,web,desktop,AU,social,Accessories,8,142,8,8,0,1,0.0
S0003455,U002463,app,desktop,AU,email,Shoes,7,143,7,7,0,1,0.0
S0003456,U001320,app,android,BR,social,Apparel,6,86,6,6,0,1,0.0
S0003457,U000231,web,android,IN,direct,Apparel,3,37,3,3,0,1,0.0
S0003458,U003838,app,android,UK,email,Shoes,5,70,5,5,0,1,0.0
S0003459,U002162,mobile,android,UK,paid_search,Beauty,8,154,8,8,0,1,0.0
S0003460,U005333,app,ios,DE,paid_search,Electronics,10,178,10,10,0,1,0.0
S0003461,U001246,app,android,US,direct,Shoes,6,110,6,6,0,1,0.0
S0003462,U007142,app,tablet,BR,referral,Beauty,10,210,10,10,0,1,0.0
S0003463,U003246,web,ios,BR,referral,Home,9,176,9,9,0,1,0.0
S0003464,U000820,app,desktop,IN,affiliate,Home,5,71,5,5,0,1,0.0
S0003465,U002945,app,tablet,IN,affiliate,Beauty,5,89,5,5,0,1,0.0
S0003466,U002093,app,desktop,US,paid_search,Beauty,7,158,7,7,1,0,408.16
S0003467,U006115,web,tablet,BR,social,Home,5,141,5,5,0,1,0.0
S0003468,U005519,app,tablet,CA,social,Electronics,8,134,8,8,0,1,0.0
S0003469,U005060,web,android,AU,affiliate,Apparel,7,144,7,7,0,1,0.0
S0003470,U004549,mobile,ios,BR,referral,Groceries,10,215,10,10,0,1,0.0
S0003471,U004027,mobile,tablet,JP,paid_search,Shoes,7,126,7,7,0,1,0.0
S0003472,U002758,web,ios,BR,paid_search,Sports,9,157,9,9,0,1,0.0
S0003473,U001829,mobile,ios,DE,direct,Sports,6,100,6,6,0,1,0.0
S0003474,U001827,web,desktop,JP,social,Electronics,7,143,7,7,0,1,0.0
S0003475,U003005,web,ios,CA,referral,Electronics,4,76,4,4,1,0,201.29
S0003476,U006700,app,android,UK,paid_search,Sports,4,61,4,4,0,1,0.0
S0003477,U000378,app,android,DE,email,Apparel,8,128,8,8,1,0,172.82
S0003478,U002877,mobile,ios,IN,email,Shoes,5,75,5,5,0,1,0.0
S0003479,U007003,mobile,tablet,JP,referral,Apparel,6,155,6,6,0,1,0.0
S0003480,U005196,app,android,UK,organic,Electronics,6,82,6,6,0,1,0.0
S0003481,U001231,web,tablet,JP,affiliate,Accessories,4,82,4,4,1,0,404.38
S0003482,U003062,mobile,ios,UK,organic,Electronics,4,57,4,4,1,0,264.63
S0003483,U001689,mobile,tablet,CA,paid_search,Home,8,136,8,8,0,1,0.0
S0003484,U003278,app,android,IN,organic,Shoes,6,85,6,6,0,1,0.0
S0003485,U003895,web,ios,AU,direct,Beauty,7,113,7,7,0,1,0.0
S0003486,U006018,web,ios,UK,email,Shoes,6,80,6,6,0,1,0.0
S0003487,U002174,mobile,desktop,CA,affiliate,Electronics,5,94,5,5,0,1,0.0
S0003488,U001128,mobile,android,CA,paid_search,Sports,6,119,6,6,0,1,0.0
S0003489,U005240,app,tablet,UK,direct,Home,4,80,4,4,0,1,0.0
S0003490,U001517,web,tablet,BR,direct,Apparel,4,94,4,4,0,1,0.0
S0003491,U001802,app,desktop,UK,social,Home,7,130,7,7,0,1,0.0
S0003492,U003741,web,tablet,IN,affiliate,Apparel,6,112,6,6,0,1,0.0
S0003493,U004422,web,tablet,FR,email,Groceries,3,72,3,3,0,1,0.0
S0003494,U001050,web,desktop,FR,organic,Home,4,63,4,4,0,1,0.0
S0003495,U001896,app,desktop,US,organic,Home,6,73,6,6,0,1,0.0
S0003496,U005380,app,tablet,BR,organic,Sports,4,81,4,4,0,1,0.0
S0003497,U007271,app,ios,US,direct,Shoes,8,123,8,8,0,1,0.0
S0003498,U003353,mobile,tablet,AU,affiliate,Shoes,5,48,5,5,0,1,0.0
S0003499,U000208,app,ios,UK,affiliate,Groceries,6,124,6,6,1,0,219.76
S0003500,U006867,app,android,BR,organic,Home,4,66,4,4,0,1,0.0
S0003501,U000394,web,android,FR,affiliate,Groceries,7,123,7,7,0,1,0.0
S0003502,U004016,app,desktop,UK,organic,Apparel,8,167,8,8,0,1,0.0
S0003503,U001119,mobile,ios,AU,paid_search,Shoes,4,67,4,4,0,1,0.0
S0003504,U005189,web,desktop,CA,paid_search,Beauty,5,110,5,5,1,0,191.59
S0003505,U004663,mobile,android,DE,paid_search,Beauty,3,63,3,3,0,1,0.0
S0003506,U003406,app,tablet,IN,social,Accessories,4,86,4,4,0,1,0.0
S0003507,U005542,web,ios,US,referral,Apparel,4,70,4,4,1,0,449.78
S0003508,U001937,app,android,BR,direct,Sports,7,112,7,7,1,0,381.71
S0003509,U006457,web,android,US,social,Groceries,10,144,10,10,1,0,470.05
S0003510,U006521,app,android,US,paid_search,Sports,5,109,5,5,0,1,0.0
S0003511,U003699,web,tablet,IN,referral,Home,7,98,7,7,1,0,426.31
S0003512,U006273,web,desktop,CA,organic,Sports,5,70,5,5,0,1,0.0
S0003513,U005043,mobile,desktop,CA,organic,Electronics,4,102,4,4,0,1,0.0
S0003514,U001385,web,desktop,DE,social,Groceries,9,185,9,9,0,1,0.0
S0003515,U002683,app,desktop,IN,organic,Beauty,6,152,6,6,0,1,0.0
S0003516,U004629,mobile,desktop,DE,paid_search,Beauty,8,128,8,8,0,1,0.0
S0003517,U001243,web,ios,IN,email,Shoes,3,46,3,3,1,0,165.97
S0003518,U003356,mobile,android,CA,paid_search,Shoes,7,175,7,7,0,1,0.0
S0003519,U002730,mobile,ios,JP,organic,Groceries,7,135,7,7,1,0,284.6
S0003520,U006884,mobile,android,AU,affiliate,Accessories,6,123,6,6,0,1,0.0
S0003521,U003867,app,tablet,AU,affiliate,Apparel,6,61,6,6,0,1,0.0
S0003522,U001381,app,ios,AU,social,Home,8,77,8,8,0,1,0.0
S0003523,U004748,mobile,android,BR,direct,Sports,5,61,5,5,1,0,38.58
S0003524,U004679,mobile,desktop,DE,social,Apparel,6,108,6,6,0,1,0.0
S0003525,U004368,web,ios,AU,organic,Accessories,5,115,5,5,0,1,0.0
S0003526,U004041,web,ios,AU,direct,Beauty,5,82,5,5,0,1,0.0
S0003527,U001806,web,android,AU,affiliate,Shoes,4,101,4,4,1,0,275.08
S0003528,U000797,app,desktop,UK,referral,Beauty,5,102,5,5,0,1,0.0
S0003529,U005720,web,tablet,UK,affiliate,Home,5,66,5,5,0,1,0.0
S0003530,U005196,mobile,android,UK,referral,Groceries,5,97,5,5,0,1,0.0
S0003531,U005530,web,android,DE,organic,Apparel,8,94,8,8,0,1,0.0
S0003532,U001282,web,ios,DE,organic,Accessories,9,141,9,9,0,1,0.0
S0003533,U004284,mobile,android,BR,paid_search,Sports,6,104,6,6,0,1,0.0
S0003534,U007232,app,tablet,CA,referral,Groceries,8,141,8,8,0,1,0.0
S0003535,U006340,app,tablet,IN,affiliate,Sports,6,103,6,6,0,1,0.0
S0003536,U007086,app,ios,CA,referral,Apparel,3,53,3,3,1,0,15.19
S0003537,U000590,mobile,tablet,DE,organic,Beauty,5,119,5,5,0,1,0.0
S0003538,U002938,web,desktop,FR,affiliate,Groceries,7,137,7,7,0,1,0.0
S0003539,U001387,app,android,JP,email,Groceries,5,86,5,5,0,1,0.0
S0003540,U002582,web,desktop,FR,affiliate,Groceries,6,165,6,6,0,1,0.0
S0003541,U005649,mobile,desktop,IN,affiliate,Accessories,9,197,9,9,1,0,138.28
S0003542,U001444,app,tablet,JP,affiliate,Apparel,7,101,7,7,0,1,0.0
S0003543,U005397,web,desktop,DE,email,Home,3,42,3,3,0,1,0.0
S0003544,U002411,app,tablet,FR,affiliate,Shoes,7,117,7,7,0,1,0.0
S0003545,U005044,app,tablet,BR,social,Shoes,6,49,6,6,0,1,0.0
S0003546,U007213,mobile,desktop,JP,organic,Groceries,4,62,4,4,0,1,0.0
S0003547,U001582,web,desktop,JP,email,Groceries,11,152,11,11,0,1,0.0
S0003548,U001795,mobile,ios,AU,social,Shoes,5,114,5,5,1,0,251.69
S0003549,U003059,app,android,US,direct,Accessories,5,109,5,5,0,1,0.0
S0003550,U002017,web,tablet,AU,organic,Accessories,7,138,7,7,0,1,0.0
S0003551,U004145,mobile,tablet,AU,affiliate,Beauty,5,55,5,5,0,1,0.0
S0003552,U006066,mobile,ios,IN,paid_search,Accessories,6,123,6,6,0,1,0.0
S0003553,U005268,mobile,android,JP,affiliate,Beauty,5,53,5,5,0,1,0.0
S0003554,U005286,mobile,tablet,US,social,Groceries,4,61,4,4,1,0,147.9
S0003555,U001291,mobile,android,UK,referral,Home,6,115,6,6,1,0,89.98
S0003556,U000103,app,android,FR,email,Sports,8,141,8,8,0,1,0.0
S0003557,U006774,web,desktop,BR,referral,Groceries,13,209,13,13,0,1,0.0
S0003558,U007018,mobile,ios,FR,direct,Apparel,3,70,3,3,0,1,0.0
S0003559,U004091,app,tablet,JP,direct,Home,11,212,11,11,0,1,0.0
S0003560,U002590,web,android,DE,organic,Groceries,6,87,6,6,1,0,37.53
S0003561,U006457,app,ios,IN,paid_search,Accessories,9,152,9,9,0,1,0.0
S0003562,U000988,mobile,android,UK,referral,Home,4,66,4,4,0,1,0.0
S0003563,U005534,app,android,DE,social,Apparel,6,135,6,6,0,1,0.0
S0003564,U002845,app,ios,AU,organic,Shoes,3,43,3,3,1,0,144.06
S0003565,U007243,app,ios,AU,paid_search,Accessories,5,107,5,5,0,1,0.0
S0003566,U002506,web,android,DE,paid_search,Shoes,4,58,4,4,0,1,0.0
S0003567,U006009,mobile,desktop,CA,email,Shoes,7,140,7,7,0,1,0.0
S0003568,U003554,web,ios,CA,organic,Electronics,8,121,8,8,0,1,0.0
S0003569,U001369,web,tablet,BR,affiliate,Sports,8,91,8,8,0,1,0.0
S0003570,U004340,web,tablet,DE,organic,Sports,6,93,6,6,1,0,268.65
S0003571,U006539,app,android,JP,email,Apparel,6,115,6,6,0,1,0.0
S0003572,U000082,app,tablet,JP,organic,Shoes,9,154,9,9,1,0,101.65
S0003573,U004385,app,desktop,US,social,Beauty,9,143,9,9,1,0,243.16
S0003574,U000504,web,ios,JP,organic,Accessories,7,119,7,7,0,1,0.0
S0003575,U005961,app,android,IN,organic,Shoes,6,130,6,6,0,1,0.0
S0003576,U001460,mobile,desktop,DE,referral,Apparel,4,58,4,4,0,1,0.0
S0003577,U000432,mobile,android,FR,affiliate,Sports,7,130,7,7,1,0,323.43
S0003578,U002289,mobile,android,US,organic,Home,4,49,4,4,0,1,0.0
S0003579,U004206,app,desktop,JP,paid_search,Beauty,6,149,6,6,0,1,0.0
S0003580,U006118,mobile,android,AU,direct,Home,5,93,5,5,0,1,0.0
S0003581,U005804,app,desktop,BR,affiliate,Shoes,6,132,6,6,0,1,0.0
S0003582,U000757,app,ios,JP,affiliate,Shoes,5,68,5,5,0,1,0.0
S0003583,U004379,web,ios,BR,affiliate,Accessories,8,117,8,8,1,0,316.33
